run,intervention,step,n_matrices,h_fro_total,kl_step,kl_per_fro2
klcap_v3_sft_none,none,8,27,0.032535998555004574,0.008920068329186613,8.426357892051318
klcap_v3_sft_frame_matched,frame_matched,8,27,0.03250540091194741,0.008395452907603431,7.945716694223405
klcap_v3_sft_exact_iso,exact_iso,8,27,0.03293548921075427,0.009051009007563674,8.343893645657149
klcap_v3_sft_spectrum_matched,spectrum_matched,8,27,0.04733580027172221,7.354011400778649e-05,0.0328204741700921
klcap_v3_sft_random_ext,random_ext,8,27,0.04767285580194979,5.235970490123064e-05,0.023038534654172226
