matrix,family,m,n,w_fro,direction,eta,step_fro,kl,kl_per_step2
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,frame_rot,0.001,0.016176931381225588,0.0003170867816130746,1.2116741741129844
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,frame_rot,0.003,0.04853079414367676,0.00033213693089368984,0.14102053961580527
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,frame_rot,0.01,0.16176931381225587,0.00033858545514438987,0.012938264081577574
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,frame_rot,0.03,0.4853079414367676,0.0004246558334562434,0.0018030272822677162
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,gauss,0.001,0.016176931381225588,0.0003233762406832738,1.2357078947421851
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,gauss,0.003,0.04853079414367676,0.00031968983397738596,0.13573568219551066
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,gauss,0.01,0.16176931381225587,0.00036499280843881884,0.013947360324276884
model.layers.7.self_attn.o_proj.weight,self_attn,1024,2048,16.176931381225586,gauss,0.03,0.4853079414367676,0.0005704715310055011,0.002422139655514555
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_rand,0.001,0.032122241973876954,0.000216896623446597,0.210204056430395
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_rand,0.003,0.09636672592163086,0.00021989235232653718,0.0236785943370751
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_rand,0.01,0.3212224197387695,0.00023984881892462082,0.0023244803845647696
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_rand,0.03,0.9636672592163086,0.00034448299493089474,0.0003709484666786641
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_scale,0.001,0.032122241973876954,0.0,0.0
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_scale,0.003,0.09636672592163086,0.00022582734475391599,0.024317690133698472
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_scale,0.01,0.3212224197387695,0.00023001017294722263,0.002229129739572323
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,spec_scale,0.03,0.9636672592163086,0.0002950074691843476,0.0003176719024247911
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,frame_rot,0.001,0.032122241973876954,0.0002095602438739048,0.20309404834826048
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,frame_rot,0.003,0.09636672592163086,0.00022067822560972988,0.023763219265937708
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,frame_rot,0.01,0.3212224197387695,0.00025538455572431297,0.0024750440421744194
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,frame_rot,0.03,0.9636672592163086,0.0004697192309609099,0.000505806182187265
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,gauss,0.001,0.032122241973876954,0.00021909041371799383,0.21233015506059652
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,gauss,0.003,0.09636672592163086,0.00021970460505130372,0.02365837721028052
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,gauss,0.01,0.3212224197387695,0.0002466888242279604,0.0023907698840470613
model.layers.15.self_attn.q_proj.weight,self_attn,4096,1024,32.12224197387695,gauss,0.03,0.9636672592163086,0.00037684221861373417,0.0004057937408567674
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_rand,0.001,0.008305766105651856,0.00021424265179788472,3.105607316423249
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_rand,0.003,0.024917298316955567,0.00021616652136480946,0.34816613814219616
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_rand,0.01,0.08305766105651856,0.00023476324128161462,0.03403068593639473
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_rand,0.03,0.24917298316955566,0.00030783829370252666,0.004958162309963503
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_scale,0.001,0.008305766105651856,0.0,0.0
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_scale,0.003,0.024917298316955567,0.00022569518746845275,0.3635133753462085
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_scale,0.01,0.08305766105651856,0.00022668176778537681,0.03285921596966402
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,spec_scale,0.03,0.24917298316955566,0.00021753438656360463,0.003503692745980949
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,frame_rot,0.001,0.008305766105651856,0.0002142710078290816,3.1060183582826113
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,frame_rot,0.003,0.024917298316955567,0.00021915776969874765,0.35298395809912625
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,frame_rot,0.01,0.08305766105651856,0.00021349433042289046,0.030947598389591886
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,frame_rot,0.03,0.24917298316955566,0.00028794515915794904,0.0046377558110200345
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,gauss,0.001,0.008305766105651856,0.00022026547615087782,3.1929126555759457
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,gauss,0.003,0.024917298316955567,0.0002094606826889516,0.3373654556866654
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,gauss,0.01,0.08305766105651856,0.00023332635991485796,0.033822399246140285
model.layers.15.self_attn.k_proj.weight,self_attn,512,1024,8.305766105651855,gauss,0.03,0.24917298316955566,0.0002943427002431269,0.004740797075651081
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_rand,0.001,0.011979118347167968,0.00020534214876947792,1.430962956441773
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_rand,0.003,0.03593735504150391,0.00021299496592638306,0.16492144018366256
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_rand,0.01,0.11979118347167969,0.00023440527203545908,0.01633494453464374
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_rand,0.03,0.35937355041503904,0.00033014811308453837,0.0025563281294938996
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_scale,0.001,0.011979118347167968,0.0,0.0
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_scale,0.003,0.03593735504150391,0.00022022276481027095,0.17051790579074483
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_scale,0.01,0.11979118347167969,0.0002368394584332627,0.016504575104169035
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,spec_scale,0.03,0.35937355041503904,0.000337257661537422,0.0026113771755971937
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,frame_rot,0.001,0.011979118347167968,0.00021774713101016115,1.5174092616358592
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,frame_rot,0.003,0.03593735504150391,0.0002109198569772794,0.16331468879901967
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,frame_rot,0.01,0.11979118347167969,0.0002448995495800781,0.017066256762111803
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,frame_rot,0.03,0.35937355041503904,0.00034626266120183223,0.0026811026504246706
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,gauss,0.001,0.011979118347167968,0.00020477122138128916,1.4269843483079245
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,gauss,0.003,0.03593735504150391,0.00021368326900811108,0.16545439144393168
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,gauss,0.01,0.11979118347167969,0.00024848861700819144,0.017316367251778857
model.layers.15.self_attn.v_proj.weight,self_attn,512,1024,11.979118347167969,gauss,0.03,0.35937355041503904,0.00038197129044006923,0.0029575936245348254
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_rand,0.001,0.020035621643066406,0.0002157012487131791,0.5373373333431773
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_rand,0.003,0.06010686492919922,0.0002051249780539954,0.056776732410717255
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_rand,0.01,0.20035621643066406,0.00025376775131643237,0.006321654955376944
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_rand,0.03,0.6010686492919922,0.00044227570870672325,0.0012241790250620747
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_scale,0.001,0.020035621643066406,0.0,0.0
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_scale,0.003,0.06010686492919922,0.00021489152273707968,0.05948002334734236
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_scale,0.01,0.20035621643066406,0.00023788077472374836,0.0059258915702261414
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,spec_scale,0.03,0.6010686492919922,0.0003384065123320893,0.0009366785156542705
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,frame_rot,0.001,0.020035621643066406,0.00021486624036863678,0.5352572287547598
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,frame_rot,0.003,0.06010686492919922,0.0002098784599274927,0.05809245305532694
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,frame_rot,0.01,0.20035621643066406,0.00023391692515457854,0.005827147387242601
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,frame_rot,0.03,0.6010686492919922,0.0003530267131537249,0.000977145904741447
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,gauss,0.001,0.020035621643066406,0.00021052105053208034,0.5244328467283499
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,gauss,0.003,0.06010686492919922,0.00022011697118332041,0.06092638005617824
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,gauss,0.01,0.20035621643066406,0.0002637000530264526,0.006569080343345784
model.layers.15.self_attn.o_proj.weight,self_attn,1024,2048,20.035621643066406,gauss,0.03,0.6010686492919922,0.0005089443009435398,0.001408711638181115
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_rand,0.001,0.03188469314575195,0.00017515935316206167,0.17229348247150847
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_rand,0.003,0.09565407943725586,0.00016866891632906427,0.01843435988392837
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_rand,0.01,0.3188469314575195,0.00018124399390874373,0.0017827856933617587
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_rand,0.03,0.9565407943725586,0.00024049375208128087,0.00026284323586056287
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_scale,0.001,0.03188469314575195,9.736944822740167e-09,9.577633748114271e-06
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_scale,0.003,0.09565407943725586,0.00018022147727801422,0.019696975846305684
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_scale,0.01,0.3188469314575195,0.00019621638770116504,0.0019300599222774313
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,spec_scale,0.03,0.9565407943725586,0.0003033032728337751,0.00033148974968707227
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,frame_rot,0.001,0.03188469314575195,0.0001737810627137764,0.17093774292974062
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,frame_rot,0.003,0.09565407943725586,0.00018254004994173824,0.01995037999349746
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,frame_rot,0.01,0.3188469314575195,0.00020184869504129068,0.001985461465412969
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,frame_rot,0.03,0.9565407943725586,0.0003222023972312576,0.00035214520110140554
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.001,0.03188469314575195,0.00018408562289959273,0.18107370499914208
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.003,0.09565407943725586,0.000186706120279272,0.020405703010774844
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.01,0.3188469314575195,0.0001923258638254044,0.0018917912317911653
model.layers.19.self_attn.q_proj.weight,self_attn,4096,1024,31.884693145751953,gauss,0.03,0.9565407943725586,0.00027607350489114153,0.0003017294741878772
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.001,0.008078752517700195,0.00016418778031638097,2.5156616142686583
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.003,0.024236257553100587,0.00017926107234531204,0.305179159132957
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.01,0.08078752517700195,0.00018160954405006653,0.027825953787256583
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_rand,0.03,0.24236257553100585,0.0002209630869963703,0.0037617385752929874
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.001,0.008078752517700195,0.0,0.0
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.003,0.024236257553100587,0.0001811034350963536,0.3083156499941612
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.01,0.08078752517700195,0.00018708391763841973,0.028664729454474267
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,spec_scale,0.03,0.24236257553100585,0.00017879673437074442,0.003043886569297845
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.001,0.008078752517700195,0.000165961433051193,2.5428372670085353
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.003,0.024236257553100587,0.00016965107595572185,0.28881882736055486
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.01,0.08078752517700195,0.00018320963468816947,0.02807111737920415
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,frame_rot,0.03,0.24236257553100585,0.00022601289506915298,0.0038477079472973015
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.001,0.008078752517700195,0.00017510333069855921,2.6829081111891218
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.003,0.024236257553100587,0.00017832105783990087,0.3035788516452189
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.01,0.08078752517700195,0.00017383718699693121,0.0266350843904424
model.layers.19.self_attn.k_proj.weight,self_attn,512,1024,8.078752517700195,gauss,0.03,0.24236257553100585,0.00021136831523178146,0.0035983944459245434
