run,ckpt,n_matrices,disp_fro_total,kl_base_to_ckpt
v4_rlvr_lrscale_a1_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_lrscale_a1_lr0.1_s0/ckpt_000300,186,0.11989496159259268,0.551112585533466
