run,ckpt,matrix,m,n,disp_fro,w0_fro,rel_disp
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.3.mlp.gate_proj.weight,3584,1024,0.07973355054855347,31.25058364868164,0.0025514259651888828
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.3.mlp.up_proj.weight,3584,1024,0.04593604430556297,15.34054946899414,0.002994419749984023
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.3.mlp.down_proj.weight,1024,3584,0.03391913324594498,15.470878601074219,0.0021924503527285004
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.out_proj.weight,1024,2048,0.008739263750612736,16.96360969543457,0.0005151771296037741
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_qkv.weight,6144,1024,0.03321649134159088,47.38475799560547,0.0007009952724602165
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_z.weight,2048,1024,0.026646068319678307,25.9653377532959,0.0010262168962657148
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_b.weight,16,1024,0.0006176383467391133,1.9565179347991943,0.00031568243549093977
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_a.weight,16,1024,0.0038533364422619343,3.4510903358459473,0.0011165562379628021
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.mlp.gate_proj.weight,3584,1024,0.079662024974823,29.804306030273438,0.0026728360960294483
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.mlp.up_proj.weight,3584,1024,0.04597320407629013,15.559195518493652,0.002954728862533182
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.4.mlp.down_proj.weight,1024,3584,0.03408961743116379,15.583797454833984,0.0021875038821548226
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.linear_attn.out_proj.weight,1024,2048,0.008613822981715202,17.100078582763672,0.000503730023229113
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.linear_attn.in_proj_qkv.weight,6144,1024,0.03345167636871338,44.485591888427734,0.0007519665345267742
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.linear_attn.in_proj_z.weight,2048,1024,0.025983838364481926,23.92362403869629,0.0010861163142529431
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.linear_attn.in_proj_b.weight,16,1024,0.000614206655882299,1.9546774625778198,0.00031422404342468143
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.linear_attn.in_proj_a.weight,16,1024,0.0041070301085710526,3.0777862071990967,0.0013344104600132728
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.mlp.gate_proj.weight,3584,1024,0.07783252745866776,27.957666397094727,0.002783942205804268
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.mlp.up_proj.weight,3584,1024,0.0443844273686409,15.887895584106445,0.0027936001425538782
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.5.mlp.down_proj.weight,1024,3584,0.032948702573776245,15.810922622680664,0.002083920297384262
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.linear_attn.out_proj.weight,1024,2048,0.008393574506044388,17.46316146850586,0.0004806446141600349
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.linear_attn.in_proj_qkv.weight,6144,1024,0.03120538592338562,42.70025634765625,0.0007308009036132738
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.linear_attn.in_proj_z.weight,2048,1024,0.025199415162205696,23.137117385864258,0.0010891337387431595
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.linear_attn.in_proj_b.weight,16,1024,0.0005237768637016416,2.191877841949463,0.00023896261629060167
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.linear_attn.in_proj_a.weight,16,1024,0.003738610539585352,2.8960819244384766,0.0012909201594185683
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.mlp.gate_proj.weight,3584,1024,0.07722005248069763,26.48290252685547,0.002915845512114514
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.mlp.up_proj.weight,3584,1024,0.04418585076928139,16.0167293548584,0.002758731186019471
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.6.mlp.down_proj.weight,1024,3584,0.032898370176553726,15.690218925476074,0.002096743858885036
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.self_attn.q_proj.weight,4096,1024,0.12442703545093536,31.46451759338379,0.003954519089054755
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.self_attn.k_proj.weight,512,1024,0.018550220876932144,7.667405605316162,0.0024193608414390427
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.self_attn.v_proj.weight,512,1024,0.0031360189896076918,8.579773902893066,0.0003655130106109484
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.self_attn.o_proj.weight,1024,2048,0.006379198282957077,16.176931381225586,0.0003943392064060162
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.mlp.gate_proj.weight,3584,1024,0.07891075313091278,23.880327224731445,0.00330442511898202
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.mlp.up_proj.weight,3584,1024,0.04522399231791496,16.163095474243164,0.0027979784187986785
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.7.mlp.down_proj.weight,1024,3584,0.03364839777350426,15.770767211914062,0.002133592952160533
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.linear_attn.out_proj.weight,1024,2048,0.008559747599065304,16.613866806030273,0.0005152170592795654
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.linear_attn.in_proj_qkv.weight,6144,1024,0.03148816525936127,42.78187561035156,0.0007360164745031035
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.linear_attn.in_proj_z.weight,2048,1024,0.025649121031165123,21.412153244018555,0.0011978767730111476
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.linear_attn.in_proj_b.weight,16,1024,0.0005671997787430882,1.7842596769332886,0.0003178908238950777
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.linear_attn.in_proj_a.weight,16,1024,0.003785804146900773,2.947147846221924,0.0012845653982897257
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.mlp.gate_proj.weight,3584,1024,0.08059472590684891,22.217567443847656,0.00362752250490711
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.mlp.up_proj.weight,3584,1024,0.04610264673829079,16.00246810913086,0.0028809710117144397
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.8.mlp.down_proj.weight,1024,3584,0.034082796424627304,15.398100852966309,0.002213441563351077
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.linear_attn.out_proj.weight,1024,2048,0.00870777852833271,16.307430267333984,0.0005339761314678489
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.linear_attn.in_proj_qkv.weight,6144,1024,0.03264206647872925,40.7314453125,0.0008013972062197308
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.linear_attn.in_proj_z.weight,2048,1024,0.026121078059077263,21.083309173583984,0.0012389458335983268
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.linear_attn.in_proj_b.weight,16,1024,0.0005728518590331078,2.3479413986206055,0.00024398047556453201
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.linear_attn.in_proj_a.weight,16,1024,0.004034977871924639,3.291717052459717,0.001225797298983983
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.mlp.gate_proj.weight,3584,1024,0.08112882077693939,20.410017013549805,0.003974951158692302
v4_sft_lrscale_a2_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a2_lr0.1_s1/ckpt_000300,model.layers.9.mlp.up_proj.weight,3584,1024,0.04638183116912842,16.145103454589844,0.002872811022833221
