run,ckpt,matrix,m,n,disp_fro,w0_fro,rel_disp
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.linear_attn.out_proj.weight,1024,2048,0.017938822507858276,17.915380477905273,0.001001308486302142
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.linear_attn.in_proj_qkv.weight,6144,1024,0.0469592809677124,41.524749755859375,0.001130874508427018
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.linear_attn.in_proj_z.weight,2048,1024,0.030742507427930832,25.05157470703125,0.001227168662547281
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.linear_attn.in_proj_b.weight,16,1024,0.0009534010314382613,2.2407264709472656,0.00042548746747978194
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.linear_attn.in_proj_a.weight,16,1024,0.0035047500859946012,4.82482385635376,0.0007263995930917214
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.mlp.gate_proj.weight,3584,1024,0.06232547387480736,23.213136672973633,0.002684922539889711
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.mlp.up_proj.weight,3584,1024,0.047143831849098206,16.39203643798828,0.0028760204400133673
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.0.mlp.down_proj.weight,1024,3584,0.040380049496889114,16.277727127075195,0.002480693353663845
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.linear_attn.out_proj.weight,1024,2048,0.017494022846221924,18.343368530273438,0.0009536973984549362
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.linear_attn.in_proj_qkv.weight,6144,1024,0.04529283195734024,41.7341194152832,0.0010852710585946572
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.linear_attn.in_proj_z.weight,2048,1024,0.03044905513525009,27.767534255981445,0.001096570363596149
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.linear_attn.in_proj_b.weight,16,1024,0.0009140365873463452,2.381861448287964,0.0003837488481974202
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.linear_attn.in_proj_a.weight,16,1024,0.0035536105278879404,3.858166456222534,0.0009210620039880863
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.mlp.gate_proj.weight,3584,1024,0.06232495233416557,25.48297691345215,0.002445748491074644
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.mlp.up_proj.weight,3584,1024,0.04717513173818588,16.392898559570312,0.0028777785433586204
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.1.mlp.down_proj.weight,1024,3584,0.04036860167980194,16.452600479125977,0.002453630459878916
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.linear_attn.out_proj.weight,1024,2048,0.01752176508307457,18.105716705322266,0.0009677476660133515
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.linear_attn.in_proj_qkv.weight,6144,1024,0.04526316002011299,43.281288146972656,0.001045790501114717
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.linear_attn.in_proj_z.weight,2048,1024,0.03045414388179779,28.25383949279785,0.0010778762967617486
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.linear_attn.in_proj_b.weight,16,1024,0.0008719966281205416,2.371030330657959,0.0003677711823612831
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.linear_attn.in_proj_a.weight,16,1024,0.004344127606600523,3.5141475200653076,0.0012361824828912677
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.mlp.gate_proj.weight,3584,1024,0.061454348266124725,31.121614456176758,0.001974651679868998
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.mlp.up_proj.weight,3584,1024,0.04667811468243599,15.61931037902832,0.002988487554809692
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.2.mlp.down_proj.weight,1024,3584,0.04018484428524971,15.772757530212402,0.002547737401546714
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.self_attn.q_proj.weight,4096,1024,0.08228739351034164,40.50076675415039,0.0020317490286010224
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.self_attn.k_proj.weight,512,1024,0.019280126318335533,8.986401557922363,0.002145477941761714
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.self_attn.v_proj.weight,512,1024,0.006879751570522785,9.237238883972168,0.0007447844163108161
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.self_attn.o_proj.weight,1024,2048,0.011930158361792564,17.629526138305664,0.0006767146359011069
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.mlp.gate_proj.weight,3584,1024,0.06141887605190277,31.25058364868164,0.0019653673269713103
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.mlp.up_proj.weight,3584,1024,0.046913858503103256,15.34054946899414,0.0030581602437333905
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.3.mlp.down_proj.weight,1024,3584,0.04034549742937088,15.470878601074219,0.0026078349180872957
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.out_proj.weight,1024,2048,0.01766945980489254,16.96360969543457,0.0010416096645779309
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_qkv.weight,6144,1024,0.045569565147161484,47.38475799560547,0.0009616924740100534
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_z.weight,2048,1024,0.031001128256320953,25.9653377532959,0.0011939428075564255
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_b.weight,16,1024,0.000920297927223146,1.9565179347991943,0.0004703754107511414
v4_sft_lrscale_a1_lr0.1_s1,/scratch/rhong5/spectral_runs/v4_sft_lrscale_a1_lr0.1_s1/ckpt_000300,model.layers.4.linear_attn.in_proj_a.weight,16,1024,0.0034176232293248177,3.4510903358459473,0.0009903024542204787
