matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.2.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07161507504708421,0.014943759522470956,0.9166523324555819,0.9163947233491491,0.0002810325107041045
model.layers.2.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07179455076901842,0.012475093815016769,0.9166523324555819,0.9157600243927613,0.0009734421996507869
model.layers.3.self_attn.q_proj.weight,4096,1024,0.07270150891320391,0.07245791101498648,0.0033506580793013496,0.9166523324555819,0.915560267529767,0.001191362185147482
model.layers.3.self_attn.k_proj.weight,512,1024,0.07270150891320391,0.07267630529532566,0.00034667255542575326,0.9166523324555819,0.9161683815987959,0.0005279546450174255
model.layers.3.self_attn.v_proj.weight,512,1024,0.07270150891320391,0.07222182838243067,0.006597944636141162,0.9166523324555819,0.9170080591707055,-0.00038807157580755813
model.layers.3.self_attn.o_proj.weight,1024,2048,0.07270150891320391,0.0714079469301274,0.01779278040323551,0.9166523324555819,0.9171573348954171,-0.0005509203674662899
model.layers.3.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07250362460503071,0.002721873467708247,0.9166523324555819,0.9173558669321349,-0.0007675041579486841
model.layers.3.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07169094887273066,0.013900124709649853,0.9166523324555819,0.9169961531022562,-0.0003750829343915907
model.layers.3.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.0719166191483265,0.010796058797272856,0.9166523324555819,0.9159643037359142,0.0007505885222858222
model.layers.4.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07211594265364973,0.008054389355979796,0.9166523324555819,0.9151454314916679,0.001643917667101924
model.layers.4.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07210716732591811,0.008175092871804956,0.9166523324555819,0.9171327881198496,-0.000524141648099663
model.layers.4.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07250555867088117,0.002695270638147118,0.9166523324555819,0.9163582737343302,0.00032079634867010487
model.layers.4.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07270160320895651,-1.297026072766272e-06,0.9166523324555819,0.9167115474670324,-6.459920446810763e-05
model.layers.4.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269985087262229,2.280613712712931e-05,0.9166523324555819,0.9166287274210115,2.5751349486125008e-05
model.layers.4.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07245436890830995,0.0033993793057173205,0.9166523324555819,0.9157981761201599,0.0009318214825612126
model.layers.4.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07179672881084825,0.012445135126918028,0.9166523324555819,0.9132714468549719,0.003688296512106226
model.layers.4.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07198511544612925,0.009853900940762439,0.9166523324555819,0.9130217274535983,0.003960721937244949
model.layers.5.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07199003641562586,0.009786213631789331,0.9166523324555819,0.9143492157573558,0.002512530232761545
model.layers.5.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07214108697960545,0.007708532353400521,0.9166523324555819,0.9162433548640846,0.0004461643493577361
model.layers.5.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07247624575139912,0.0030984661140077696,0.9166523324555819,0.9164797729976273,0.00018824962512486998
model.layers.5.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269616989727375,7.343748444810227e-05,0.9166523324555819,0.9166512799925877,1.1481594023310393e-06
model.layers.5.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.0727008753537778,8.714529252329406e-06,0.9166523324555819,0.9166721443750804,-2.161334106398627e-05
model.layers.5.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07254831437937549,0.0021071713107263523,0.9166523324555819,0.9153784805030595,0.0013896784063265333
model.layers.5.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07202557207981768,0.009297425094618283,0.9166523324555819,0.9117467961126107,0.005351577876674285
model.layers.5.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07214122760247012,0.00770659810379859,0.9166523324555819,0.9119228389846422,0.005159528104041411
model.layers.6.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07171488725967229,0.013570855244689928,0.9166523324555819,0.9141648929274298,0.002713612827983103
model.layers.6.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07234148918495736,0.00495202553053431,0.9166523324555819,0.9152930274371499,0.0014829013905310884
model.layers.6.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07259483005664084,0.00146735409151455,0.9166523324555819,0.9161280212471109,0.000571984808096615
model.layers.6.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269814086224044,4.632711224050734e-05,0.9166523324555819,0.916664923470222,-1.3735867126829504e-05
model.layers.6.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269752968719714,5.47337471568099e-05,0.9166523324555819,0.9166481547174755,4.5576037484007514e-06
model.layers.6.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07246103199328353,0.0033077294201345753,0.9166523324555819,0.9156114377417285,0.001135539262814067
model.layers.6.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07199932846154886,0.009658402723021431,0.9166523324555819,0.9124877756875073,0.004543223881750547
model.layers.6.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.0719610443186076,0.010184996235502175,0.9166523324555819,0.9115098898126132,0.005610025154458298
model.layers.7.self_attn.q_proj.weight,4096,1024,0.07270150891320391,0.07256316980731359,0.0019028367905745691,0.9166523324555819,0.9163792673466933,0.00029789386795875394
model.layers.7.self_attn.k_proj.weight,512,1024,0.07270150891320391,0.07262498367558838,0.0010525949015294245,0.9166523324555819,0.9168999706117522,-0.0002701549403216763
model.layers.7.self_attn.v_proj.weight,512,1024,0.07270150891320391,0.07223059186357067,0.006477404068675585,0.9166523324555819,0.9150687188889681,0.0017276054514272499
model.layers.7.self_attn.o_proj.weight,1024,2048,0.07270150891320391,0.07069060268641832,0.027659759155567953,0.9166523324555819,0.91171025997542,0.005391436104158265
model.layers.7.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07246297654322542,0.0032809823832303797,0.9166523324555819,0.9153718998389723,0.001396857424864173
model.layers.7.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07188335105401941,0.011253657199347455,0.9166523324555819,0.9123596397796141,0.004683010694434442
model.layers.7.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07201752015334223,0.0094081783182558,0.9166523324555819,0.9113182142072952,0.005819129084630559
model.layers.8.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07205670868052373,0.008869145115681043,0.9166523324555819,0.9131819039827138,0.003785981173005104
model.layers.8.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07219200678814125,0.007008136869221526,0.9166523324555819,0.9150975942224501,0.0016961045950397713
model.layers.8.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07260575350384513,0.0013171034658043812,0.9166523324555819,0.9161292709234985,0.0005706215034463336
model.layers.8.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.0726980977234209,4.692048121157644e-05,0.9166523324555819,0.916638511410778,1.5077739197844053e-05
model.layers.8.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269922412464415,3.1426975779735855e-05,0.9166523324555819,0.9166652357034657,-1.4076490537417996e-05
model.layers.8.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07248476597887436,0.002981271469734037,0.9166523324555819,0.9155414871183234,0.0012118502271004639
model.layers.8.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07187515548275075,0.01136638623882924,0.9166523324555819,0.9131963804153184,0.0037701884541170294
model.layers.8.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07203532143408056,0.0091633239678518,0.9166523324555819,0.9106842399309467,0.006510748201171812
model.layers.9.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07178522680331718,0.012603343776270814,0.9166523324555819,0.9133681458545316,0.0035828050448007964
model.layers.9.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07175352578006639,0.013039387315458506,0.9166523324555819,0.9167295318540697,-8.421884258025258e-05
model.layers.9.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07243888965955793,0.003612294401750593,0.9166523324555819,0.915842149828229,0.0008838494145130271
model.layers.9.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269392228685846,0.00010435307958334139,0.9166523324555819,0.9166707475882033,-2.0089549733759426e-05
model.layers.9.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269560839241679,8.116091227450273e-05,0.9166523324555819,0.916673388816605,-2.2970934865362835e-05
model.layers.9.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07238081638707052,0.004411084871928317,0.9166523324555819,0.9150376489476227,0.0017615004629221165
model.layers.9.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07179018080238739,0.012535202149717817,0.9166523324555819,0.9130580778925453,0.003921066292831066
model.layers.9.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07180674052326069,0.0123074252972033,0.9166523324555819,0.9114510452838723,0.005674220189650359
model.layers.10.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07191061101318956,0.010878699931229474,0.9166523324555819,0.9127707422917983,0.00423452821353254
model.layers.10.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07179980380844941,0.01240283892636973,0.9166523324555819,0.914186905556969,0.0026895986747869083
model.layers.10.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07256654583532605,0.0018563999550406107,0.9166523324555819,0.9165633447265972,9.707904058486871e-05
model.layers.10.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269663624823464,6.702288634885534e-05,0.9166523324555819,0.9166692100485625,-1.8412207532847447e-05
model.layers.10.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269521126783689,8.66233103159475e-05,0.9166523324555819,0.9166246942379142,3.0151254395094362e-05
model.layers.10.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07233189229909784,0.005084029473822138,0.9166523324555819,0.9141667003335466,0.00271164108138644
model.layers.10.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07169580024626546,0.013833394684271805,0.9166523324555819,0.9118780945823984,0.00520834094251843
model.layers.10.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07158613321621449,0.015341850721709793,0.9166523324555819,0.9091058385609124,0.00823266753105123
model.layers.11.self_attn.q_proj.weight,4096,1024,0.07270150891320391,0.07254083499885199,0.002210049237681644,0.9166523324555819,0.9146624149804736,0.0021708530100802426
model.layers.11.self_attn.k_proj.weight,512,1024,0.07270150891320391,0.07266996885029153,0.00043382955022341907,0.9166523324555819,0.9161665068983613,0.0005299998047449961
model.layers.11.self_attn.v_proj.weight,512,1024,0.07270150891320391,0.07228931593311211,0.0056696619678680005,0.9166523324555819,0.9156594000978409,0.001083215874312038
model.layers.11.self_attn.o_proj.weight,1024,2048,0.07270150891320391,0.0707134570939063,0.027345399689999272,0.9166523324555819,0.9077558536738316,0.009705401346569276
model.layers.11.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07201674342926206,0.009418862059099364,0.9166523324555819,0.9131141308299656,0.003859916677610875
model.layers.11.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.0717348069775957,0.01329686206048808,0.9166523324555819,0.9097484055472393,0.00753167440249447
model.layers.11.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07170299566132393,0.013734422666138557,0.9166523324555819,0.907105485595665,0.010414904890213128
model.layers.12.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07168396874428334,0.013996135487853167,0.9166523324555819,0.9123658030640541,0.004676287006268431
model.layers.12.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07191861195225477,0.010768648032928985,0.9166523324555819,0.9093596450427887,0.007955783402914696
model.layers.12.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07243759760295118,0.0036300664758940338,0.9166523324555819,0.9147084997554282,0.0021205779239620304
model.layers.12.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269129784721955,0.00014045191271827573,0.9166523324555819,0.9165239028223183,0.00014010724537127928
model.layers.12.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07270144006693309,9.469716908405701e-07,0.9166523324555819,0.9166205989334109,3.461892917022702e-05
model.layers.12.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07231804367666564,0.005274515512409539,0.9166523324555819,0.9118279539812412,0.005263040635501204
model.layers.12.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.0715153934239263,0.01631486755926459,0.9166523324555819,0.9063354492636645,0.011254957661297693
model.layers.12.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07161246747233357,0.014979626381214639,0.9166523324555819,0.9059378448687421,0.011688714693102065
model.layers.13.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07195181319981797,0.010311969099306872,0.9166523324555819,0.9116609805479319,0.005445196320265522
model.layers.13.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07181166403770547,0.0122397029827922,0.9166523324555819,0.9047546870788692,0.012979452465735397
model.layers.13.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.0726124357048858,0.0012251906411523406,0.9166523324555819,0.91436574113544,0.002494502265669718
model.layers.13.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269697971410372,6.229855704376064e-05,0.9166523324555819,0.9166542094869243,-2.047702575946886e-06
model.layers.13.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269353446602787,0.00010968750573747688,0.9166523324555819,0.9166389854369077,1.4560611697134185e-05
model.layers.13.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07236149345370353,0.0046768693605289124,0.9166523324555819,0.912540248667898,0.004485979735270207
model.layers.13.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07174572972038529,0.013146621123912294,0.9166523324555819,0.9080152127345351,0.009422459764989788
model.layers.13.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07148424630017015,0.016743292281416244,0.9166523324555819,0.9084955503046319,0.008898446948909289
model.layers.14.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07168786619711455,0.013942526520316356,0.9166523324555819,0.9132141583505134,0.0037507940397184525
model.layers.14.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07146856592048892,0.016958973907776342,0.9166523324555819,0.9094219107325547,0.007887856133696691
model.layers.14.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07249281877718146,0.0028705062541631854,0.9166523324555819,0.9147123573460454,0.002116369577481514
model.layers.14.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269488996628687,9.104277223392909e-05,0.9166523324555819,0.916675387635949,-2.5151499157161084e-05
model.layers.14.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07270042353545023,1.492923283041847e-05,0.9166523324555819,0.916636640094419,1.7119207148863502e-05
model.layers.14.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07225248481027483,0.006176269373792009,0.9166523324555819,0.9111069295489046,0.0060496250435777554
model.layers.14.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07160783288900363,0.015043374484922878,0.9166523324555819,0.9067862612544151,0.010763155071822017
model.layers.14.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07015619443075646,0.035010476680562785,0.9166523324555819,0.9065706602966722,0.010998359794604173
model.layers.15.self_attn.q_proj.weight,4096,1024,0.07270150891320391,0.07233560528898893,0.005032957770544022,0.9166523324555819,0.9143768620673783,0.0024823701502050266
model.layers.15.self_attn.k_proj.weight,512,1024,0.07270150891320391,0.07258393921994132,0.0016171561638832488,0.9166523324555819,0.9158266090225426,0.0009008032858294213
model.layers.15.self_attn.v_proj.weight,512,1024,0.07270150891320391,0.07224037546039032,0.00634283193990004,0.9166523324555819,0.9158225197737536,0.0009052643542675209
model.layers.15.self_attn.o_proj.weight,1024,2048,0.07270150891320391,0.07078167513316132,0.026407069244389736,0.9166523324555819,0.9136086573643515,0.003320424749345019
model.layers.15.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07237137388280046,0.00454096531610626,0.9166523324555819,0.9128998102143754,0.004093724641657803
model.layers.15.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07154704594259177,0.015879491194473294,0.9166523324555819,0.9072130716077783,0.010297536496216786
model.layers.15.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07094842854649283,0.02411339727218087,0.9166523324555819,0.905540075049054,0.012122652191109085
model.layers.16.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07122862079576155,0.02025938855273013,0.9166523324555819,0.9129969132044137,0.00398779245057479
model.layers.16.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07182037668516401,0.012119861626143869,0.9166523324555819,0.9139897547574172,0.0029046756375255
model.layers.16.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.0723946163164417,0.004221268600196448,0.9166523324555819,0.9143229714923049,0.0025411607877949827
model.layers.16.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269532508187843,8.505781266343604e-05,0.9166523324555819,0.916572845011574,8.671493127054841e-05
model.layers.16.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269880479889242,3.7194748113478227e-05,0.9166523324555819,0.9166537412067536,-1.5368434922446994e-06
model.layers.16.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07246012232014189,0.0033202418583940796,0.9166523324555819,0.9128961723563547,0.004097693276102765
model.layers.16.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07176630118195286,0.012863663288853688,0.9166523324555819,0.9104212049045888,0.006797699989810502
model.layers.16.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07099853721676302,0.023424158891585223,0.9166523324555819,0.9085502557604596,0.008838767336595277
model.layers.17.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07151442828628726,0.01632814290462481,0.9166523324555819,0.913696288551404,0.0032248255958277072
model.layers.17.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07217522521875483,0.0072389652197920595,0.9166523324555819,0.9121983807102743,0.004858932430113483
model.layers.17.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07243377936887094,0.0036825857995961275,0.9166523324555819,0.9151334465518003,0.001656992351410591
model.layers.17.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07270283175557599,-1.8195528426412366e-05,0.9166523324555819,0.9166602001138147,-8.58303410589123e-06
model.layers.17.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269679551018605,6.483225848152863e-05,0.9166523324555819,0.9166197767037144,3.55159210474465e-05
model.layers.17.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07251421480617024,0.002576206599195663,0.9166523324555819,0.9140959802782194,0.0027887914390773982
model.layers.17.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07175414316743663,0.01303089523077594,0.9166523324555819,0.9096918629023322,0.007593358252417914
model.layers.17.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.0710198499626649,0.02313100478487584,0.9166523324555819,0.908882264055121,0.008476570805908468
model.layers.18.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07108154959572345,0.02228233418668768,0.9166523324555819,0.9144221648343495,0.0024329481770456463
model.layers.18.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.0723899126594066,0.0042859668039259,0.9166523324555819,0.9123537969601624,0.004689384778964412
model.layers.18.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07246668818851626,0.0032299291747575065,0.9166523324555819,0.9144208753311868,0.0024343549297664024
model.layers.18.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269958987276119,2.6396156990515784e-05,0.9166523324555819,0.9166476349869657,5.124591352601016e-06
model.layers.18.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07270175841815428,-3.4319088295653444e-06,0.9166523324555819,0.9166413758797538,1.1952815086035962e-05
model.layers.18.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07251062595225985,0.002625570827862078,0.9166523324555819,0.9141684431169844,0.002709739833360203
model.layers.18.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07185453084050565,0.011650075567337215,0.9166523324555819,0.9090326106500297,0.00831255377394824
model.layers.18.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07049930053239256,0.030291095930904288,0.9166523324555819,0.9105704866695268,0.006634844608710777
model.layers.19.self_attn.q_proj.weight,4096,1024,0.07270150891320391,0.07251331876540096,0.002588531525908655,0.9166523324555819,0.9146171269578501,0.0022202588982451754
model.layers.19.self_attn.k_proj.weight,512,1024,0.07270150891320391,0.07261440942854683,0.0011980423234553284,0.9166523324555819,0.916031020886715,0.0006778050378190015
model.layers.19.self_attn.v_proj.weight,512,1024,0.07270150891320391,0.07246879749779246,0.003200915894184253,0.9166523324555819,0.9164661548889441,0.00020310597600181612
model.layers.19.self_attn.o_proj.weight,1024,2048,0.07270150891320391,0.07080219762053376,0.026124785043150633,0.9166523324555819,0.9170638753002737,-0.0004489628511492594
model.layers.19.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07249281434537058,0.0028705672131575932,0.9166523324555819,0.914805330331254,0.0020149429166672617
model.layers.19.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.07171591851226417,0.013556670496569945,0.9166523324555819,0.9092091483637406,0.008119964165587246
model.layers.19.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07072864344828947,0.027136513318723354,0.9166523324555819,0.9087439167727213,0.008627497474069656
model.layers.20.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07084512110818504,0.025534377934784747,0.9166523324555819,0.9152336234750261,0.001547706726229836
model.layers.20.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07246026322940537,0.003318303669412992,0.9166523324555819,0.9146696256943859,0.0021629866537126174
model.layers.20.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07249267565148607,0.002872474929883073,0.9166523324555819,0.9155598125613261,0.0011918585221171174
model.layers.20.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07270076673176748,1.0208611176398819e-05,0.9166523324555819,0.9165870445617471,7.122427066741377e-05
model.layers.20.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07269519759650585,8.681135773402904e-05,0.9166523324555819,0.9166708532147273,-2.020478047093377e-05
model.layers.20.mlp.gate_proj.weight,3584,1024,0.07270150891320391,0.07252919513557407,0.0023701540752828487,0.9166523324555819,0.9145953892747721,0.0022439731051570044
model.layers.20.mlp.up_proj.weight,3584,1024,0.07270150891320391,0.0717859322119898,0.012593640969779551,0.9166523324555819,0.9099311757834218,0.007332285572388297
model.layers.20.mlp.down_proj.weight,1024,3584,0.07270150891320391,0.07100023405595882,0.023400819084459346,0.9166523324555819,0.90959076974645,0.007703643419762929
model.layers.21.linear_attn.out_proj.weight,1024,2048,0.07270150891320391,0.07121906888925504,0.020390773810743168,0.9166523324555819,0.9157101917889454,0.0010278058902796205
model.layers.21.linear_attn.in_proj_qkv.weight,6144,1024,0.07270150891320391,0.07205139527412173,0.008942230344329394,0.9166523324555819,0.913013186263654,0.003970039744707887
model.layers.21.linear_attn.in_proj_z.weight,2048,1024,0.07270150891320391,0.07236387076802918,0.004644169704618228,0.9166523324555819,0.914940064551537,0.0018679578324509727
model.layers.21.linear_attn.in_proj_b.weight,16,1024,0.07270150891320391,0.07269705031667308,6.132742769016097e-05,0.9166523324555819,0.9165590305103487,0.0001017855319074279
model.layers.21.linear_attn.in_proj_a.weight,16,1024,0.07270150891320391,0.07270095281096553,7.649115495667047e-06,0.9166523324555819,0.9166315222337863,2.2702415145570143e-05
