matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.1.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014968416947211256,0.0039681928273686,0.913638715560024,0.9114820667872479,0.002360505018063064
model.layers.1.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014844000948368744,0.01224711053826133,0.913638715560024,0.9096151009478847,0.004403944955061356
model.layers.1.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014867639745448212,0.010674132323030938,0.913638715560024,0.908910881656787,0.005174730254659754
model.layers.2.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014804512291300122,0.014874773744169567,0.913638715560024,0.9111116209772945,0.0027659670498754174
model.layers.2.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.01491427032562334,0.007571229644334987,0.913638715560024,0.9116193900576687,0.00221020132790406
model.layers.2.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.015007008829350446,0.0014002030229122164,0.913638715560024,0.9129180884197097,0.0007887440933066481
model.layers.2.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015027223767843276,5.5055984991891904e-05,0.913638715560024,0.9136437744200345,-5.5370464544513e-06
model.layers.2.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015028022072125814,1.935039736666866e-06,0.913638715560024,0.9136949861546809,-6.158954704815756e-05
model.layers.2.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.01498591506007665,0.002803829418673187,0.913638715560024,0.9121749403105938,0.0016021379397577196
model.layers.2.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014787774402337594,0.015988550160900727,0.913638715560024,0.9095325835714158,0.004494262249045922
model.layers.2.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014842299914536098,0.012360301118692685,0.913638715560024,0.9102282260662087,0.00373286446352572
model.layers.3.self_attn.q_proj.weight,4096,1024,0.015028051152001958,0.014986429126709994,0.0027696222797605197,0.913638715560024,0.9117061012330513,0.002115293818069075
model.layers.3.self_attn.k_proj.weight,512,1024,0.015028051152001958,0.01502214260441459,0.0003931679182886949,0.913638715560024,0.913026012738711,0.0006706182770915836
model.layers.3.self_attn.v_proj.weight,512,1024,0.015028051152001958,0.014929543768406892,0.006554900738539482,0.913638715560024,0.9125705770862649,0.0011691037776396795
model.layers.3.self_attn.o_proj.weight,1024,2048,0.015028051152001958,0.014612050041284701,0.027681640587298606,0.913638715560024,0.910766380110762,0.003143841652442747
model.layers.3.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.01499230424947763,0.0023786785234336527,0.913638715560024,0.9138244079106254,-0.00020324483566525053
model.layers.3.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014800074107001534,0.015170100413855359,0.913638715560024,0.9127980222620871,0.0009201594499217425
model.layers.3.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014877039174864637,0.010048673351581217,0.913638715560024,0.912579286217736,0.0011595714194736484
model.layers.4.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014860539317132096,0.011146610640032861,0.913638715560024,0.9122008399342629,0.0015737901659297338
model.layers.4.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014968481661758183,0.003963886577258546,0.913638715560024,0.9130041777847556,0.0006945171701479014
model.layers.4.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.015002255346425986,0.0017165103655197855,0.913638715560024,0.9133993525450549,0.00026198869519489243
model.layers.4.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015027571832545316,3.189498437250471e-05,0.913638715560024,0.9136691634432285,-3.332595552918427e-05
model.layers.4.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027940934134353,7.334142430703849e-06,0.913638715560024,0.913620921083901,1.9476490892844645e-05
model.layers.4.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.015000360397308215,0.001842604500987166,0.913638715560024,0.9129820500889025,0.000718736476396975
model.layers.4.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014800314351109763,0.015154114035728306,0.913638715560024,0.9105416868078998,0.0033897739876596056
model.layers.4.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014867057776370245,0.010712857841867707,0.913638715560024,0.911516866390312,0.002322415998331828
model.layers.5.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.01483022800300306,0.013163593003377883,0.913638715560024,0.9120102724781807,0.0017823709242061891
model.layers.5.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014913344379738732,0.007632844146125084,0.913638715560024,0.9139760011076014,-0.0003691673107029114
model.layers.5.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.01497587223891053,0.0034721011103611144,0.913638715560024,0.913818845721643,-0.00019715688329657866
model.layers.5.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015028392314308608,-2.2701699854410506e-05,0.913638715560024,0.9136228703191811,1.7343005033643166e-05
model.layers.5.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.01502801807965281,2.2007077840058287e-06,0.913638715560024,0.913637964000977,8.225998243682753e-07
model.layers.5.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.01500748558490605,0.0013684786462261345,0.913638715560024,0.9139784191960992,-0.0003718139679174115
model.layers.5.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014878205939629333,0.009971034225064068,0.913638715560024,0.9118640135445656,0.001942454917062686
model.layers.5.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.01489105179088286,0.009116242667356667,0.913638715560024,0.9115199892028704,0.0023189980033353486
model.layers.6.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014872486081733508,0.010351646310954088,0.913638715560024,0.9119700045497042,0.0018264451603244858
model.layers.6.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.01495656590522338,0.004756787560511788,0.913638715560024,0.9129024282963195,0.0008058844827445455
model.layers.6.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.01500306408031048,0.001662695411317472,0.913638715560024,0.9137572981605936,-0.00012979156700576588
model.layers.6.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.01502794025433205,7.3793779903352785e-06,0.913638715560024,0.9136332816484146,5.947549635121341e-06
model.layers.6.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027399609863564,4.3355065257877357e-05,0.913638715560024,0.9136451562921986,-7.049539456849274e-06
model.layers.6.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.015003719792868195,0.0016190628370680304,0.913638715560024,0.9137946039929984,-0.00017062371626708206
model.layers.6.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.01490437261125314,0.008229845606583797,0.913638715560024,0.9126482637374296,0.001084073831073673
model.layers.6.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014860618082857008,0.011141369393239398,0.913638715560024,0.9115680957964927,0.0022663441558100628
model.layers.7.self_attn.q_proj.weight,4096,1024,0.015028051152001958,0.015007244318922683,0.0013845330222012064,0.913638715560024,0.9134017599469983,0.00025935373467655953
model.layers.7.self_attn.k_proj.weight,512,1024,0.015028051152001958,0.015020456098608668,0.0005053917714592515,0.913638715560024,0.914299006955847,-0.0007227051399834039
model.layers.7.self_attn.v_proj.weight,512,1024,0.015028051152001958,0.014971861861900986,0.0037389605300542916,0.913638715560024,0.9132604635240382,0.0004140061378132831
model.layers.7.self_attn.o_proj.weight,1024,2048,0.015028051152001958,0.014543807544809207,0.032222648319123026,0.913638715560024,0.9087739919120033,0.005324559440367915
model.layers.7.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.015007591103911694,0.0013614571765374617,0.913638715560024,0.9130335407581084,0.0006623786750812322
model.layers.7.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014920124588660589,0.007181673940934941,0.913638715560024,0.9106369087242904,0.0032855512628902073
model.layers.7.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014908163415935625,0.007977597018650195,0.913638715560024,0.9092137071162334,0.004843280356260138
model.layers.8.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.01485955407721906,0.0112121706985574,0.913638715560024,0.9108780835903634,0.0030215794521890604
model.layers.8.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014962311040972285,0.004374493429969206,0.913638715560024,0.9117262849517189,0.002093202242565595
model.layers.8.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.015016387525388898,0.0007761236966182805,0.913638715560024,0.912960186606493,0.0007426665945466926
model.layers.8.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.01502803011287747,1.3999902099826045e-06,0.913638715560024,0.9136396240797757,-9.943971683856745e-07
model.layers.8.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015028467812112634,-2.7725491912544697e-05,0.913638715560024,0.9136305793053116,8.905330492026131e-06
model.layers.8.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014994541610343148,0.0022297995475180077,0.913638715560024,0.9124595678842299,0.0012906060740555114
model.layers.8.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014892856984116546,0.00899612108835568,0.913638715560024,0.9104120791059075,0.0035316327987903184
model.layers.8.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014898977850086318,0.008588825031943359,0.913638715560024,0.9083653728544084,0.005771803028709388
model.layers.9.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014819356148910891,0.013887030392710997,0.913638715560024,0.9100122526897864,0.003969252625218189
model.layers.9.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014905119214102694,0.00818016498984886,0.913638715560024,0.9125381713101225,0.0012045726950470348
model.layers.9.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014991727708683572,0.002417042832167149,0.913638715560024,0.9129962969077196,0.0007031429835048231
model.layers.9.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015028124493786326,-4.880325707334876e-06,0.913638715560024,0.9136326463792144,6.642867367845362e-06
model.layers.9.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.01502721830810288,5.541928827990095e-05,0.913638715560024,0.9136348053497417,4.279821132380235e-06
model.layers.9.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014979143870479562,0.0032543994579018465,0.913638715560024,0.9116766091847057,0.0021475735888836223
model.layers.9.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.01485059705906147,0.011808190639333138,0.913638715560024,0.9092140577978417,0.004842896526632057
model.layers.9.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014852921440544575,0.011653521117676924,0.913638715560024,0.9087652099880597,0.005334171471681803
model.layers.10.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014840806851904774,0.012459652832113255,0.913638715560024,0.9103073303662632,0.0036462828654527657
model.layers.10.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.01488820201027117,0.009305873417402966,0.913638715560024,0.9102971983355517,0.003657372621763355
model.layers.10.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.015011933128891219,0.00107252916214573,0.913638715560024,0.913474018858426,0.0001802645824798832
model.layers.10.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.01502835415495868,-2.0162491706887664e-05,0.913638715560024,0.9136248354991101,1.5192067364777628e-05
model.layers.10.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027869746790238,1.2071106884392613e-05,0.913638715560024,0.9136255131737976,1.4450335785398671e-05
model.layers.10.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014980808984032328,0.0031435990929095103,0.913638715560024,0.9114158564346773,0.0024329738741249995
model.layers.10.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014851658402085558,0.011737566510272579,0.913638715560024,0.9079864353069287,0.006186559475679254
model.layers.10.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014798900649639098,0.015248184880734428,0.913638715560024,0.905930162266011,0.008437200791439725
model.layers.11.self_attn.q_proj.weight,4096,1024,0.015028051152001958,0.014988066681222163,0.002660655754719632,0.913638715560024,0.9122181240732026,0.0015548722516105506
model.layers.11.self_attn.k_proj.weight,512,1024,0.015028051152001958,0.015019779625559861,0.0005504057950318497,0.913638715560024,0.9133555135495232,0.00030997155185918945
model.layers.11.self_attn.v_proj.weight,512,1024,0.015028051152001958,0.01496598321837602,0.004130138565416663,0.913638715560024,0.9118119013980098,0.001999492940592318
model.layers.11.self_attn.o_proj.weight,1024,2048,0.015028051152001958,0.014534857125801217,0.032818229137784205,0.913638715560024,0.9063500261421372,0.007977649473204562
model.layers.11.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014960135872475277,0.004519233987145044,0.913638715560024,0.9101966480643808,0.0037674273616276066
model.layers.11.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014842143770856936,0.012370691266928358,0.913638715560024,0.9057686699897233,0.008613958051763015
model.layers.11.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014815074625020186,0.014171932529881026,0.913638715560024,0.9038011674309793,0.010767437895858767
model.layers.12.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014756268594617213,0.018085016788656594,0.913638715560024,0.9081062417348144,0.006055428399636575
model.layers.12.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014868760584269737,0.010599549211076642,0.913638715560024,0.9075390026912266,0.0066762854560716844
model.layers.12.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014976569848743711,0.003425680598072023,0.913638715560024,0.9117554755230701,0.0020612524457214176
model.layers.12.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.01502731725217647,4.883532921629019e-05,0.913638715560024,0.9135848351991284,5.897337752658327e-05
model.layers.12.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027736504485861,2.0937346627003528e-05,0.913638715560024,0.9136398110402719,-1.199030020604397e-06
model.layers.12.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014965087392011004,0.004189748847279295,0.913638715560024,0.9090497973477266,0.005022683621155988
model.layers.12.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014773109008164823,0.016964418157651373,0.913638715560024,0.9043802405946267,0.010133628104542547
model.layers.12.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.01475301920462646,0.01830123843695186,0.913638715560024,0.9027855589170805,0.01187904634305148
model.layers.13.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014776737497905727,0.01672297036750192,0.913638715560024,0.9089979213043298,0.005079463223983005
model.layers.13.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014798746636577494,0.015258433252931636,0.913638715560024,0.9066782429556854,0.007618408114494213
model.layers.13.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014994968616084074,0.0022013856343228166,0.913638715560024,0.9118614875296114,0.0019452197024325546
model.layers.13.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.01502778092565077,1.7981463361738115e-05,0.913638715560024,0.9135821859945302,6.187299698556803e-05
model.layers.13.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027849702822615,1.3404877139744364e-05,0.913638715560024,0.9136119120784189,2.9337068524593057e-05
model.layers.13.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.01495889217080522,0.0046019926667287825,0.913638715560024,0.9100070541379234,0.003974942567833817
model.layers.13.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014768460584639105,0.0172737346138373,0.913638715560024,0.9056654916934662,0.008726889229590529
model.layers.13.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014727086862765039,0.02002683423105245,0.913638715560024,0.9042844238320898,0.010238501903020114
model.layers.14.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.01471115753026716,0.021086807499492877,0.913638715560024,0.9097917482917055,0.004210600101332673
model.layers.14.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014745391367783548,0.018808811692177074,0.913638715560024,0.9085678476102169,0.005550189438610631
model.layers.14.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014983788173732075,0.002945357173873231,0.913638715560024,0.912269643177936,0.0014984833269119369
model.layers.14.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015025233907268133,0.00018746574025674256,0.913638715560024,0.9136084093588489,3.3170881070243574e-05
model.layers.14.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015026892319668049,7.711128490239805e-05,0.913638715560024,0.9136177787722528,2.291582812175008e-05
model.layers.14.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014928539314635262,0.00662173933001553,0.913638715560024,0.9095562554046955,0.004468352846481616
model.layers.14.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014788852430592619,0.015916815759405734,0.913638715560024,0.9056312574865726,0.008764359409335176
model.layers.14.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014500651909212159,0.03509432044483973,0.913638715560024,0.90386446476819,0.010698157406609732
model.layers.15.self_attn.q_proj.weight,4096,1024,0.015028051152001958,0.0149580938666543,0.004655113603225791,0.913638715560024,0.9113438024650352,0.002511838712506931
model.layers.15.self_attn.k_proj.weight,512,1024,0.015028051152001958,0.015000547946405998,0.0018301245662379895,0.913638715560024,0.9130042405256718,0.0006944484986751709
model.layers.15.self_attn.v_proj.weight,512,1024,0.015028051152001958,0.01487332604230061,0.010295753463730795,0.913638715560024,0.9126998739334241,0.001027585204753878
model.layers.15.self_attn.o_proj.weight,1024,2048,0.015028051152001958,0.014445662504660124,0.038753437917613875,0.913638715560024,0.9093080451074352,0.004740025109306156
model.layers.15.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014963631717190189,0.004286612692503855,0.913638715560024,0.9105181416799856,0.003415544708091356
model.layers.15.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014799923255119352,0.015180138434132018,0.913638715560024,0.9073087572277064,0.006928294767409859
model.layers.15.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014549949572438985,0.03181394411871452,0.913638715560024,0.9052187000154844,0.009215913687915855
model.layers.16.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014614619017742393,0.02751069517117599,0.913638715560024,0.9094312002058849,0.00460522883113601
model.layers.16.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014862137107618696,0.011040290101831385,0.913638715560024,0.9107123051539046,0.003203028020026144
model.layers.16.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014970957856059891,0.003799115092475658,0.913638715560024,0.9121807065275841,0.001595826673726486
model.layers.16.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015027549214936991,3.3400010413187076e-05,0.913638715560024,0.9136039121779463,3.80931559541553e-05
model.layers.16.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027587235957351,3.0870007023175994e-05,0.913638715560024,0.9136305387041485,8.949769461641388e-06
model.layers.16.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014987156845401781,0.0027211982569496085,0.913638715560024,0.9111790362156504,0.0026921794167465984
model.layers.16.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014839041367285859,0.012577132111432854,0.913638715560024,0.9093628608980658,0.0046800278809738804
model.layers.16.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014595230185669474,0.028800871247688486,0.913638715560024,0.9065488542738527,0.007760027202684205
model.layers.17.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014720880884757195,0.020439793832072728,0.913638715560024,0.9101732504109182,0.003793036667652072
model.layers.17.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014891868273592294,0.009061912089081692,0.913638715560024,0.9117437483614818,0.002074088111930217
model.layers.17.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014974290162057459,0.0035773760283839273,0.913638715560024,0.9122712147364419,0.0014967632175524326
model.layers.17.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015027370792958378,4.527260632125607e-05,0.913638715560024,0.9136217435459139,1.857628603196826e-05
model.layers.17.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015028203861659458,-1.0161640784600579e-05,0.913638715560024,0.913604944863071,3.696285673737698e-05
model.layers.17.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014994238777435713,0.0022499507237664362,0.913638715560024,0.9113500966829992,0.002504949536449974
model.layers.17.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014850486539132627,0.011815544881591422,0.913638715560024,0.9083237335931887,0.005817378222175429
model.layers.17.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014629964488245223,0.026489573380491516,0.913638715560024,0.9067843631519751,0.007502256954870168
model.layers.18.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014624964462544762,0.026822286228610492,0.913638715560024,0.9103899054501263,0.0035559024093086977
model.layers.18.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014940786548564289,0.0058067811025546145,0.913638715560024,0.9111225557928195,0.0027539986258814375
model.layers.18.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014975503148377329,0.003496661216622843,0.913638715560024,0.9120685168484736,0.0017186210312770678
model.layers.18.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015026924289197547,7.498396119454132e-05,0.913638715560024,0.9136358897562412,3.092911601276782e-06
model.layers.18.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.01502745491668367,3.9674826247115824e-05,0.913638715560024,0.9136216203175506,1.8711162500295586e-05
model.layers.18.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014995035664860207,0.0021969240594016393,0.913638715560024,0.9118749951950773,0.0019304352310263173
model.layers.18.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014867314337444775,0.010695785696455462,0.913638715560024,0.9082344147049174,0.005915139937775038
model.layers.18.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014564253842071702,0.030862106153296653,0.913638715560024,0.9074798186010892,0.006741063895436605
model.layers.19.self_attn.q_proj.weight,4096,1024,0.015028051152001958,0.014995761992227668,0.0021485926184107162,0.913638715560024,0.9126688636896501,0.0010615266777299626
model.layers.19.self_attn.k_proj.weight,512,1024,0.015028051152001958,0.01501134785582928,0.001111474535435919,0.913638715560024,0.913322231530121,0.0003463995390222685
model.layers.19.self_attn.v_proj.weight,512,1024,0.015028051152001958,0.014977425817503404,0.003368722530054047,0.913638715560024,0.913524520889697,0.00012498886965062184
model.layers.19.self_attn.o_proj.weight,1024,2048,0.015028051152001958,0.014595657655492282,0.028772426453451017,0.913638715560024,0.9117312435517144,0.0020877749331587037
model.layers.19.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014986436714435607,0.00276911737559582,0.913638715560024,0.9120044614008933,0.0017887312909337094
model.layers.19.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.01486298896044855,0.010983605916953576,0.913638715560024,0.9080369824617888,0.006131234373974115
model.layers.19.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014625957457337121,0.026756210143141,0.913638715560024,0.906705013742629,0.007589106831079162
model.layers.20.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014598051968165934,0.028613103554597785,0.913638715560024,0.9103487791435214,0.0036009161613580476
model.layers.20.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014980010918766436,0.003196704133464623,0.913638715560024,0.9126401662873002,0.001092936688997126
model.layers.20.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014994025374923286,0.0022641510023166944,0.913638715560024,0.9125745464288152,0.0011647592347884261
model.layers.20.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015027782072035681,1.7905180356048156e-05,0.913638715560024,0.9136252797190456,1.4705857741659223e-05
model.layers.20.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.01502776760771163,1.886766869907408e-05,0.913638715560024,0.9136407985321126,-2.2798640788579405e-06
model.layers.20.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.014998573166649386,0.001961530810243861,0.913638715560024,0.9119871748845826,0.0018076518073438796
model.layers.20.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014866246957539325,0.010766811533049592,0.913638715560024,0.9086169432676875,0.005496453036426208
model.layers.20.mlp.down_proj.weight,1024,3584,0.015028051152001958,0.014683974760575584,0.022895609546853213,0.913638715560024,0.9073726840959023,0.00685832524104546
model.layers.21.linear_attn.out_proj.weight,1024,2048,0.015028051152001958,0.014730000563746097,0.01983295007723984,0.913638715560024,0.9103982693826562,0.003546747879856982
model.layers.21.linear_attn.in_proj_qkv.weight,6144,1024,0.015028051152001958,0.014936796851759412,0.0060722644153623495,0.913638715560024,0.9111792322906934,0.0026919648077993186
model.layers.21.linear_attn.in_proj_z.weight,2048,1024,0.015028051152001958,0.014995465122890876,0.00216834696538426,0.913638715560024,0.9124567198709991,0.0012937232944428834
model.layers.21.linear_attn.in_proj_b.weight,16,1024,0.015028051152001958,0.015027945719731981,7.015698104240187e-06,0.913638715560024,0.9136314642991558,7.936683006914969e-06
model.layers.21.linear_attn.in_proj_a.weight,16,1024,0.015028051152001958,0.015027653264437753,2.647632485286433e-05,0.913638715560024,0.9136237371536265,1.6394233456118457e-05
model.layers.21.mlp.gate_proj.weight,3584,1024,0.015028051152001958,0.01499494906173205,0.0022026868244654496,0.913638715560024,0.9122814746573326,0.0014855334823015154
model.layers.21.mlp.up_proj.weight,3584,1024,0.015028051152001958,0.014899399521781174,0.00856076605805578,0.913638715560024,0.9094601371032132,0.004573556686736424
