matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.5.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012137744947425587,4.461067142247366e-06,1.1792032751879693,1.1790602292134202,0.00012130730770421039
model.layers.5.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012124843634175396,0.0010673649057422185,1.1792032751879693,1.1776986375588543,0.0012759781632010192
model.layers.5.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012057223145751554,0.006638431611888929,1.1792032751879693,1.1706260432434403,0.007273751799206751
model.layers.5.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.0120721686279497,0.005407114296351101,1.1792032751879693,1.168921943607308,0.008718879769921362
model.layers.6.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.012026853850343012,0.0091404746240481,1.1792032751879693,1.1737550169798683,0.004620287547312474
model.layers.6.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.01208478730309327,0.00436749623669741,1.1792032751879693,1.17852622070792,0.0005741626522717258
model.layers.6.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012127830149287883,0.0008213141111029776,1.1792032751879693,1.178011884422322,0.0010103353600823262
model.layers.6.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012137395215266552,3.327454117474371e-05,1.1792032751879693,1.179218919002748,-1.326642751742213e-05
model.layers.6.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.01213738543809054,3.408005590899155e-05,1.1792032751879693,1.1792306298789568,-2.319760431723772e-05
model.layers.6.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012108065484069529,0.002449670707197704,1.1792032751879693,1.1764977992440533,0.0022943253303674416
model.layers.6.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012072120638513689,0.005411068014454012,1.1792032751879693,1.1712889267637216,0.00671160654891001
model.layers.6.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.01202028004953784,0.009682072054829405,1.1792032751879693,1.1682179232564889,0.00931591029521972
model.layers.7.self_attn.q_proj.weight,4096,1024,0.012137799094962308,0.01212023550035393,0.0014470164212611047,1.1792032751879693,1.181376024044937,-0.0018425566674424854
model.layers.7.self_attn.k_proj.weight,512,1024,0.012137799094962308,0.012131234139484106,0.0005408686885357561,1.1792032751879693,1.1822394818876787,-0.0025747950023504718
model.layers.7.self_attn.v_proj.weight,512,1024,0.012137799094962308,0.01209925485413191,0.0031755543594716995,1.1792032751879693,1.1770771565693794,0.001803012816641858
model.layers.7.self_attn.o_proj.weight,1024,2048,0.012137799094962308,0.01186422915753333,0.02253867734081383,1.1792032751879693,1.161648931256421,0.014886613954451566
model.layers.7.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012115890263785635,0.0018050085526433168,1.1792032751879693,1.1739194118559972,0.004480875726137867
model.layers.7.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012055346715027638,0.00679302559628725,1.1792032751879693,1.1660664655782191,0.011140411399939598
model.layers.7.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.01205452505542295,0.006860719879102417,1.1792032751879693,1.1631997956445315,0.013571434103154756
model.layers.8.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.01203965682337885,0.008085672766176444,1.1792032751879693,1.1691457796549045,0.00852906003967946
model.layers.8.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012087917855744387,0.004109578584030493,1.1792032751879693,1.172391863988718,0.005776282463399229
model.layers.8.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.01213008431226032,0.0006355998020424192,1.1792032751879693,1.1758800898339201,0.0028181615705904495
model.layers.8.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.01213711590049162,5.628651993194733e-05,1.1792032751879693,1.179161015912993,3.583714179344888e-05
model.layers.8.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012137607799252256,1.576032924544002e-05,1.1792032751879693,1.1791749454030933,2.402451339145184e-05
model.layers.8.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012107325865217964,0.0025106058772214057,1.1792032751879693,1.16805317819436,0.00945561908470105
