matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.13.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.02570271003046881,0.004864692760799927,0.9045414772918972,0.9013005925476264,0.003582903410879079
model.layers.13.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025395348034493746,0.01676486880977357,0.9045414772918972,0.8970171743838125,0.008318361398541585
model.layers.13.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.025326681049585915,0.01942345776955401,0.9045414772918972,0.8956614491675323,0.009817159685093446
model.layers.14.linear_attn.out_proj.weight,1024,2048,0.02582835705204324,0.025371935737670444,0.017671325878495625,0.9045414772918972,0.9005901232716076,0.0043683502851847855
model.layers.14.linear_attn.in_proj_qkv.weight,6144,1024,0.02582835705204324,0.025330170600502893,0.019288352353830307,0.9045414772918972,0.8987008826646213,0.00645696717497346
model.layers.14.linear_attn.in_proj_z.weight,2048,1024,0.02582835705204324,0.025748095413803667,0.0031075007240239927,0.9045414772918972,0.9028286810616355,0.0018935518970225607
model.layers.14.linear_attn.in_proj_b.weight,16,1024,0.02582835705204324,0.0258250151447101,0.00012938907908099928,0.9045414772918972,0.9045264614980469,1.6600448102366272e-05
model.layers.14.linear_attn.in_proj_a.weight,16,1024,0.02582835705204324,0.025828066893467345,1.1234108902469231e-05,0.9045414772918972,0.9045181924822548,2.574211379668956e-05
model.layers.14.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.0256603919314468,0.006503128335185959,0.9045414772918972,0.9007606992121252,0.004179773039364898
model.layers.14.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.02541535684060771,0.01599018515205408,0.9045414772918972,0.8966424850050282,0.008732592683884155
model.layers.14.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.024949225528379443,0.0340374543333275,0.9045414772918972,0.8952956007210576,0.01022161703244473
model.layers.15.self_attn.q_proj.weight,4096,1024,0.02582835705204324,0.025724752002209847,0.0040112907539815446,0.9045414772918972,0.9024804218474868,0.0022785637764018984
model.layers.15.self_attn.k_proj.weight,512,1024,0.02582835705204324,0.025788575273961115,0.0015402364928580603,0.9045414772918972,0.9041517786860729,0.00043082447362274845
model.layers.15.self_attn.v_proj.weight,512,1024,0.02582835705204324,0.025605863217662422,0.00861432393599415,0.9045414772918972,0.9037621230897585,0.0008616013988347326
model.layers.15.self_attn.o_proj.weight,1024,2048,0.02582835705204324,0.025006146473971175,0.03183363836946118,0.9045414772918972,0.9004039191434612,0.004574205000331677
model.layers.15.mlp.gate_proj.weight,3584,1024,0.02582835705204324,0.025704252335136055,0.004804979141999621,0.9045414772918972,0.9014669123587399,0.0033990314544360967
model.layers.15.mlp.up_proj.weight,3584,1024,0.02582835705204324,0.025391014598451087,0.01693264704026365,0.9045414772918972,0.897555809849901,0.007722882385571173
model.layers.15.mlp.down_proj.weight,1024,3584,0.02582835705204324,0.025108469594080463,0.02787198026232285,0.9045414772918972,0.8954172102494629,0.010087173746583078
model.layers.16.linear_attn.out_proj.weight,1024,2048,0.02582835705204324,0.025198878592997367,0.02437160279987982,0.9045414772918972,0.9008683826964567,0.004060725447811664
model.layers.16.linear_attn.in_proj_qkv.weight,6144,1024,0.02582835705204324,0.02552242745440548,0.011844717688443196,0.9045414772918972,0.9025476437366456,0.002204247793280656
model.layers.16.linear_attn.in_proj_z.weight,2048,1024,0.02582835705204324,0.025726244706974283,0.0039534975013395535,0.9045414772918972,0.9029205776087972,0.0017919572775730863
model.layers.16.linear_attn.in_proj_b.weight,16,1024,0.02582835705204324,0.02582663233424055,6.677613288430528e-05,0.9045414772918972,0.904487125282243,6.008791306832961e-05
model.layers.16.linear_attn.in_proj_a.weight,16,1024,0.02582835705204324,0.025828088930117808,1.0380912920382457e-05,0.9045414772918972,0.9045525133354224,-1.2200704779585791e-05
