run,ckpt,n_matrices,disp_fro_total,kl_base_to_ckpt
v4_rlvr_full_traj_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_full_traj_lr0.1_s0/ckpt_000050,186,0.03548768697616258,0.07721330626213474
v4_rlvr_full_traj_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_full_traj_lr0.1_s0/ckpt_000100,186,0.05177903333755822,0.1676504528044694
v4_rlvr_full_traj_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_full_traj_lr0.1_s0/ckpt_000150,186,0.06584453971737811,0.2674750026494044
v4_rlvr_full_traj_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_full_traj_lr0.1_s0/ckpt_000200,186,0.07751109654689532,0.43242831860205655
v4_rlvr_full_traj_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_full_traj_lr0.1_s0/ckpt_000250,186,0.08585176603227139,0.598297638344551
v4_rlvr_full_traj_lr0.1_s0,/scratch/rhong5/spectral_runs/v4_rlvr_full_traj_lr0.1_s0/ckpt_000300,186,0.0924317165437751,0.6942185662978189
